"Date","Name","dividends","GewinnProz","bestPerformance","worstPerformance","kgv","kuv","kbv","EKQuote","FKQuote"
"2018-08-28","Allianz","0","2.4765152515130424","9.057041751041183","-8.93803110571081","12.293963320209974","0.7700464469195677","1.258294163868368","6.97","92.7"
"2018-10-01","Allianz","0","-4.755995091439255","12.596041107170407","-5.982988092345087","12.692913517060367","0.7950351485758907","1.2991269442578912","6.97","92.7"
"2018-12-28","Allianz","0","5.310039427372615","1.9441187087755774","-14.877278736330501","11.49212591863517","0.7198224446179771","1.1762256480859636","6.97","92.7"
"2019-07-15","Allianz","0","-9.519653741397553","26.365008100255395","-0.275035991978978","12.481354159495124","0.9286293720920306","1.5080410578122836","6.6","93.13"
"2019-10-01","Allianz","0","3.5840560681340756","23.17030557225128","-2.796237069802532","12.165806253585773","0.9051521876467323","1.469915451268543","6.6","93.13"
"2020-03-31","Allianz","0","7.649158348764713","31.83193697478992","-32.37930818965516","8.300529365079367","0.6006815675613585","0.8843790799932354","7.02","92.66"
"2020-08-28","Allianz","0","-10.165843688531954","56.06722773109243","-19.948275431034478","9.82645507936508","0.7111077114523107","1.0469586842550314","7.02","92.66"
"2020-12-28","Allianz","0","-5.765058072110825","70.25210588235295","-12.67241120689655","10.719577037037038","0.7757399624765479","1.1421162748745703","7.02","92.66"
"2017-08-28","SAP","0","4.928858393371856","15.835973936496517","-8.584807670859684","28.898025657894735","4.774456413043478","4.63833146779303","59.57","40.38"
"2018-08-28","SAP","0","1.493678638573746","26.639991189038568","-0.24832378935024657","31.08333392857143","5.334014402451482","4.86446213320913","60.03","39.9"
"2018-10-01","SAP","0","-12.392201912260976","29.35612793311353","-1.038963792978742","31.750000000000004","5.448416751787539","4.96879366557988","60.03","39.9"
"2018-12-28","SAP","0","6.246406303922685","5.408025883254219","-19.35992803265506","25.872023809523814","4.439734422880491","4.048905449464369","60.03","39.9"
"2019-07-15","SAP","0","-12.913852955260307","44.01613198947059","-2.3798030803940273","35.50292339181287","5.868535427742871","5.848747495183044","55.99","43.92"
"2019-10-01","SAP","0","11.940858956196342","26.74653485343459","-14.085863018633138","31.24561432748538","5.164813968100531","5.147398892100192","55.99","43.92"
"2020-03-31","SAP","0","5.972761498849375","17.31143046826762","-20.580963062716883","36.978418345323746","4.454072920277297","4.380059778440563","51.06","48.81"
"2020-08-28","SAP","0","-3.6491064556778334","59.48875931149467","-1.7573457668123793","50.27337949640288","6.055459055459273","5.954835747763102","51.06","48.81"
"2020-12-28","SAP","0","2.888087537752473","20.11868721164054","-26.008712428255045","37.86331007194245","4.560658665511266","4.484874392841926","51.06","48.81"
"2016-07-15","Adidas","0","18.700106757124125","106.57977858040199","0","39.863637272727274","1.5673776122959608","4.64841","42.46","57.67"
"2017-08-28","Adidas","0","1.5920113071989515","40.6985628101419","-7.326828817106701","36.476378543307085","1.9801239901688397","5.768991376089664","42.65","57.47"
"2018-08-28","Adidas","0","-2.2253143564021487","29.62740671733437","0","32.242152017937215","2.0762344498989314","6.817319753476611","44.42","55.69"
"2018-10-01","Adidas","0","-4.583724444568882","28.48558335885518","-1.0185171296296258","31.95814693572496","2.0579459331985754","6.757269374209861","44.42","55.69"
"2018-12-28","Adidas","0","11.348691162785903","9.615384962093199","-15.555558333333341","27.2645730941704","1.755703089806526","5.76485442477876","44.42","55.69"
"2019-07-15","Adidas","0","-7.7171570484460075","54.69183604580223","-1.1004635668954155","33.00947938388626","2.5684521618880796","8.700812179887569","40.85","59.24"
"2019-10-01","Adidas","0","-0.7795931631640097","56.69072881652208","-4.774757453522705","33.436020379146925","2.6016411173596388","8.813242098688319","40.85","59.24"
"2020-03-31","Adidas","0","1.6027212705989704","23.352502077072867","-34.85207979188406","20.5899994","1.7211401320738946","5.937139388696655","32.86","65.88"
"2020-08-28","Adidas","0","12.134392094861667","51.56961600251157","-19.949372059460412","25.3","2.114854133578534","7.295271049596309","32.86","65.88"
"2020-12-28","Adidas","0","-11.25960018414701","79.3074476312898","-5.299794537565372","29.9299988","2.501880698821366","8.630334140715108","32.86","65.88"
"2017-05-01","Starbucks","0.25","6.347623795280826","16.244929495847018","-2.24171698762643","31.50785340314136","4.199581297976273","15.35204081632653","41.06","58.89"
"2017-08-28","Starbucks","0","0.18381984618309272","5.080166119374141","-15.75034536162303","28.481676439790576","3.7962318213538033","13.877551530612246","41.06","58.89"
"2018-05-01","Starbucks","0.3","-1.5826612492231047","10.303605117578641","-9.97367043518661","29.211055778894472","3.7943864882506526","14.424317866004962","37.94","62.01"
"2018-08-28","Starbucks","0","7.144205601210292","9.291301827538078","-14.005511655138791","26.658290954773868","3.4627936684073104","13.16377146401985","37.94","62.01"
"2018-10-01","Starbucks","0","5.487583465722077","14.503504027533909","-9.904355809764242","27.929649246231158","3.627937467362924","13.791563771712157","37.94","62.01"
"2018-12-28","Starbucks","0","5.5371557901428545","30.593320342123608","-7.756114555353388","31.85427085427136","4.137728394255875","15.729528287841191","37.94","62.01"
"2019-07-15","Starbucks","0.36","6.355362406594396","77.09684541347477","0","27.571866666666665","5.085166610265087","23.664043044619422","4.84","95.13"
"2019-10-01","Starbucks","0","-3.8145912885310116","57.69230846350148","-12.713145871121522","26.455658103975534","4.87930073322053","22.706037270341206","4.84","95.13"
"2020-03-31","Starbucks","0","16.717379577650725","16.705122786965276","-33.66966266098614","22.28474508474576","3.0590971614704516","73.86516629213483","0","100"
"2020-05-01","Starbucks","0.41","6.694672629154713","30.9959140423961","-25.547371349537162","25.01355966101695","3.4336901349464872","82.91011348314608","0","100"
